,id,left,top,right,bottom,活動中心,郵局,公車站,火車站,加油站,停車場,腳踏車,寺廟,大賣場,服飾,便利商店,超市美妝,電子賣場,銀行,ATM,大學,高中,國小,國中,補習班,嫌惡設施_危險,嫌惡設施_殯葬,嫌惡設施_髒亂,食物,診所,醫院,禮品百貨,觀光景點,房屋稅數量,地段率總和,折舊年數總和,平均地段率,平均折舊年數,EPSG3857_X,EPSG3857_Y,距最近火車站距離,公園,土地單價,預測值
93,94,13373240.3256,2625836.2673,13373340.3256,2625736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625786.2673,9648.90273470479,0,,99.22772789001465
94,95,13373240.3256,2625736.2673,13373340.3256,2625636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625686.2673,9700.46198262521,0,,97.02353096008301
95,96,13373240.3256,2625636.2673,13373340.3256,2625536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625586.2673,9752.60949736078,0,,95.62660789489746
96,97,13373240.3256,2625536.2673,13373340.3256,2625436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625486.2673,9805.33590863239,0,,91.65194034576416
97,98,13373240.3256,2625436.2673,13373340.3256,2625336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625386.2673,9858.63194353305,0,,88.93090343475342
98,99,13373240.3256,2625336.2673,13373340.3256,2625236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625286.2673,9912.48842931066,0,,87.74106359481812
99,100,13373240.3256,2625236.2673,13373340.3256,2625136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625186.2673,9966.89629588491,0,,86.63518857955933
100,101,13373240.3256,2625136.2673,13373340.3256,2625036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2625086.2673,10021.8465781283,0,,84.77426958084106
101,102,13373240.3256,2625036.2673,13373340.3256,2624936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624986.2673,10077.330417894,0,,84.2924313545227
102,103,13373240.3256,2624936.2673,13373340.3256,2624836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624886.2673,10133.3390658186,0,,83.85656189918518
103,104,13373240.3256,2624836.2673,13373340.3256,2624736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624786.2673,10189.8638829063,0,,83.23295712471008
104,105,13373240.3256,2624736.2673,13373340.3256,2624636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624686.2673,10246.8963419018,0,,82.72023606300354
105,106,13373240.3256,2624636.2673,13373340.3256,2624536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624586.2673,9981.14109388847,0,,83.8442633152008
106,107,13373240.3256,2624536.2673,13373340.3256,2624436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624486.2673,9975.85986765089,0,,83.85491013526917
107,108,13373240.3256,2624436.2673,13373340.3256,2624336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624386.2673,9971.41760677429,0,,84.05191946029663
108,109,13373240.3256,2624336.2673,13373340.3256,2624236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624286.2673,9967.81544811288,0,,84.4078459739685
109,110,13373240.3256,2624236.2673,13373340.3256,2624136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624186.2673,9965.05431788228,0,,84.64648866653442
110,111,13373240.3256,2624136.2673,13373340.3256,2624036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2624086.2673,9963.13493049645,0,,84.85208654403687
111,112,13373240.3256,2624036.2673,13373340.3256,2623936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623986.2673,9962.05778767113,0,,85.00136518478394
112,113,13373240.3256,2623936.2673,13373340.3256,2623836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623886.2673,9961.82317779548,0,,85.0572657585144
113,114,13373240.3256,2623836.2673,13373340.3256,2623736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623786.2673,9962.43117557218,0,,85.05434846878052
114,115,13373240.3256,2623736.2673,13373340.3256,2623636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623686.2673,9963.88164192952,0,,85.0474009513855
115,116,13373240.3256,2623636.2673,13373340.3256,2623536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623586.2673,9966.17422420401,0,,85.03642129898071
116,117,13373240.3256,2623536.2673,13373340.3256,2623436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623486.2673,9969.30835659396,0,,85.02140283584595
117,118,13373240.3256,2623436.2673,13373340.3256,2623336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623386.2673,9973.28326088174,0,,85.00236177444458
118,119,13373240.3256,2623336.2673,13373340.3256,2623236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623286.2673,9978.09794742309,0,,84.97929239273071
119,120,13373240.3256,2623236.2673,13373340.3256,2623136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623186.2673,9983.75121640144,0,,84.95220613479614
120,121,13373240.3256,2623136.2673,13373340.3256,2623036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2623086.2673,9990.24165934174,0,,84.92111539840698
121,122,13373240.3256,2623036.2673,13373340.3256,2622936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622986.2673,9997.56766088018,0,,84.8860068321228
122,123,13373240.3256,2622936.2673,13373340.3256,2622836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622886.2673,10005.7274007861,0,,84.84691953659058
123,124,13373240.3256,2622836.2673,13373340.3256,2622736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622786.2673,10014.718856229,0,,84.80383539199829
124,125,13373240.3256,2622736.2673,13373340.3256,2622636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622686.2673,10024.53980428,0,,84.75678491592407
125,126,13373240.3256,2622636.2673,13373340.3256,2622536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622586.2673,10035.1878246511,0,,84.7057671546936
126,127,13373240.3256,2622536.2673,13373340.3256,2622436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622486.2673,10046.6603026552,0,,84.65080404281616
127,128,13373240.3256,2622436.2673,13373340.3256,2622336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622386.2673,10058.9544323764,0,,84.59189367294312
128,129,13373240.3256,2622336.2673,13373340.3256,2622236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622286.2673,10072.0672200588,0,,84.52907037734985
129,130,13373240.3256,2622236.2673,13373340.3256,2622136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622186.2673,10085.9954876815,0,,84.46233701705933
130,131,13373240.3256,2622136.2673,13373340.3256,2622036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2622086.2673,10100.735876723,0,,84.39171171188354
131,132,13373240.3256,2622036.2673,13373340.3256,2621936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621986.2673,10116.2848521094,0,,84.3172173500061
132,133,13373240.3256,2621936.2673,13373340.3256,2621836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621886.2673,10132.6387063246,0,,84.23886632919312
133,134,13373240.3256,2621836.2673,13373340.3256,2621736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621786.2673,10149.7935636747,0,,84.15667009353638
134,135,13373240.3256,2621736.2673,13373340.3256,2621636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621686.2673,10167.7453847064,0,,84.07066869735718
135,136,13373240.3256,2621636.2673,13373340.3256,2621536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621586.2673,10186.4899707459,0,,84.04930543899536
136,137,13373240.3256,2621536.2673,13373340.3256,2621436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621486.2673,10206.0229685768,0,,84.00589323043823
137,138,13373240.3256,2621436.2673,13373340.3256,2621336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621386.2673,10226.3398752168,0,,83.89804768562317
138,139,13373240.3256,2621336.2673,13373340.3256,2621236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621286.2673,10247.4360428034,0,,83.72255253791809
139,140,13373240.3256,2621236.2673,13373340.3256,2621136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621186.2673,10269.3066835578,0,,83.62445664405823
140,141,13373240.3256,2621136.2673,13373340.3256,2621036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373290.3256,2621086.2673,10291.9468748389,0,,83.53891587257385
141,142,13373340.3256,2635136.2673,13373440.3256,2635036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2635086.2673,8497.45272368036,0,,95.39709091186523
142,143,13373340.3256,2635036.2673,13373440.3256,2634936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634986.2673,8464.28533164323,0,,95.78939723968506
143,144,13373340.3256,2634936.2673,13373440.3256,2634836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634886.2673,8431.98150112289,0,,96.79289817810059
144,145,13373340.3256,2634836.2673,13373440.3256,2634736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634786.2673,8400.5512125068,0,,95.86668109893799
145,146,13373340.3256,2634736.2673,13373440.3256,2634636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634686.2673,8370.00432465112,0,,95.7661247253418
146,147,13373340.3256,2634636.2673,13373440.3256,2634536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634586.2673,8340.35056222384,0,,97.09340476989746
147,148,13373340.3256,2634536.2673,13373440.3256,2634436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634486.2673,8311.59950283224,0,,97.69624519348145
148,149,13373340.3256,2634436.2673,13373440.3256,2634336.2673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,13373390.3256,2634386.2673,8283.76056401891,0,,97.56464195251465
149,150,13373340.3256,2634336.2673,13373440.3256,2634236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634286.2673,8256.84299012726,0,,96.48740577697754
150,151,13373340.3256,2634236.2673,13373440.3256,2634136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634186.2673,8230.8558390656,0,,96.31946182250977
151,152,13373340.3256,2634136.2673,13373440.3256,2634036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2634086.2673,8205.80796904519,0,,94.70403385162354
152,153,13373340.3256,2634036.2673,13373440.3256,2633936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633986.2673,8181.70802527761,0,,92.99067878723145
153,154,13373340.3256,2633936.2673,13373440.3256,2633836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633886.2673,8158.56442671383,0,,93.16054153442383
154,155,13373340.3256,2633836.2673,13373440.3256,2633736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633786.2673,8136.38535283487,0,,92.76608180999756
155,156,13373340.3256,2633736.2673,13373440.3256,2633636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633686.2673,8115.17873056733,0,,92.30075263977051
156,157,13373340.3256,2633636.2673,13373440.3256,2633536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633586.2673,8094.95222133107,0,,92.84814739227295
157,158,13373340.3256,2633536.2673,13373440.3256,2633436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633486.2673,8075.713208305,0,,93.44893550872803
158,159,13373340.3256,2633436.2673,13373440.3256,2633336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633386.2673,8057.46878390514,0,,93.66868495941162
159,160,13373340.3256,2633336.2673,13373440.3256,2633236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633286.2673,8040.22573757962,0,,93.98214435577393
160,161,13373340.3256,2633236.2673,13373440.3256,2633136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633186.2673,8023.99054391303,0,,94.1999740600586
161,162,13373340.3256,2633136.2673,13373440.3256,2633036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2633086.2673,8008.7693511184,0,,94.32660388946533
162,163,13373340.3256,2633036.2673,13373440.3256,2632936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632986.2673,7994.56796995209,0,,94.39587497711182
163,164,13373340.3256,2632936.2673,13373440.3256,2632836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632886.2673,7981.39186308988,0,,95.00348567962646
164,165,13373340.3256,2632836.2673,13373440.3256,2632736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632786.2673,7969.2461350198,0,,95.64361667633057
165,166,13373340.3256,2632736.2673,13373440.3256,2632636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632686.2673,7958.13552248684,0,,96.36151123046875
166,167,13373340.3256,2632636.2673,13373440.3256,2632536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632586.2673,7948.06438552655,0,,96.58758544921875
167,168,13373340.3256,2632536.2673,13373440.3256,2632436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632486.2673,7939.03669913435,0,,96.57210731506348
168,169,13373340.3256,2632436.2673,13373440.3256,2632336.2673,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632386.2673,7931.05604560355,0,,96.90239906311035
169,170,13373340.3256,2632336.2673,13373440.3256,2632236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632286.2673,7924.1256075614,0,,95.6799726486206
170,171,13373340.3256,2632236.2673,13373440.3256,2632136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632186.2673,7918.24816174296,0,,95.47571277618408
171,172,13373340.3256,2632136.2673,13373440.3256,2632036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2632086.2673,7913.42607352421,0,,94.71812438964844
172,173,13373340.3256,2632036.2673,13373440.3256,2631936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631986.2673,7909.66129224103,0,,95.09470844268799
173,174,13373340.3256,2631936.2673,13373440.3256,2631836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631886.2673,7906.95534731765,0,,94.88887023925781
174,175,13373340.3256,2631836.2673,13373440.3256,2631736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631786.2673,7905.30934521966,0,,94.7816915512085
175,176,13373340.3256,2631736.2673,13373440.3256,2631636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631686.2673,7904.72396724784,0,,94.63549613952637
176,177,13373340.3256,2631636.2673,13373440.3256,2631536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631586.2673,7905.19946818171,0,,94.7906141281128
177,178,13373340.3256,2631536.2673,13373440.3256,2631436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631486.2673,7906.73567577997,0,,94.85332584381104
178,179,13373340.3256,2631436.2673,13373440.3256,2631336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631386.2673,7909.33199113946,0,,94.61808967590332
179,180,13373340.3256,2631336.2673,13373440.3256,2631236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631286.2673,7912.98738991259,0,,94.32527828216553
180,181,13373340.3256,2631236.2673,13373440.3256,2631136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631186.2673,7917.70042437496,0,,93.93501663208008
181,182,13373340.3256,2631136.2673,13373440.3256,2631036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2631086.2673,7923.46922633461,0,,93.63994884490967
182,183,13373340.3256,2631036.2673,13373440.3256,2630936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630986.2673,7930.29151087173,0,,93.5885362625122
183,184,13373340.3256,2630936.2673,13373440.3256,2630836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630886.2673,7938.1645808868,0,,93.61885166168213
184,185,13373340.3256,2630836.2673,13373440.3256,2630736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630786.2673,7947.0853324407,0,,93.8344373703003
185,186,13373340.3256,2630736.2673,13373440.3256,2630636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630686.2673,7957.05026085837,0,,94.12844944000244
186,187,13373340.3256,2630636.2673,13373440.3256,2630536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630586.2673,7968.05546757316,0,,94.28727912902832
187,188,13373340.3256,2630536.2673,13373440.3256,2630436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630486.2673,7980.09666767481,0,,94.29868412017822
188,189,13373340.3256,2630436.2673,13373440.3256,2630336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630386.2673,7993.16919813608,0,,94.26232147216797
189,190,13373340.3256,2630336.2673,13373440.3256,2630236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630286.2673,8007.26802667081,0,,94.1589765548706
190,191,13373340.3256,2630236.2673,13373440.3256,2630136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630186.2673,8022.38776119822,0,,94.09282302856445
191,192,13373340.3256,2630136.2673,13373440.3256,2630036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2630086.2673,8038.52265986109,0,,94.04022121429443
192,193,13373340.3256,2630036.2673,13373440.3256,2629936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2629986.2673,8055.6666415612,0,,93.9988603591919
193,194,13373340.3256,2629936.2673,13373440.3256,2629836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2629886.2673,8073.81329697696,0,,93.95336818695068
194,195,13373340.3256,2629836.2673,13373440.3256,2629736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2629786.2673,8092.95589999852,0,,93.89745044708252
195,196,13373340.3256,2629736.2673,13373440.3256,2629636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2629686.2673,8113.08741955662,0,,93.81404209136963
196,197,13373340.3256,2629636.2673,13373440.3256,2629536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2629586.2673,8134.2005317938,0,,93.71480655670166
197,198,13373340.3256,2629536.2673,13373440.3256,2629436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2629486.2673,8156.28763250839,0,,93.60707473754883
198,199,13373340.3256,2629436.2673,13373440.3256,2629336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13373390.3256,2629386.2673,8179.34084987948,0,,93.49462985992432
