Unnamed: 0,匯入時間,縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
15576,20211201,台南市,永康區,房地(土地+建物)+車位,,11.61,都市：其他:住宅區,,,1090112,土地2建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100204.0,135.02,2,2,1,有,有,6880000.0,46295.0,坡道平面,22.05,1650000.0,,RPUOMLPLQHGGFKD76DA,66.27,9.63,0.0,有
15577,20211201,台南市,永康區,房地(土地+建物),,7.53,都市：其他:住宅區,,,1080709,土地2建物1車位0,三層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100204.0,74.66,2,2,1,有,有,3920000.0,52505.0,,0.0,0.0,,RPWNMLRLQHGGFKD07DA,45.0,4.61,0.0,有
15578,20211201,台南市,永康區,房地(土地+建物)+車位,,25.0,都市：其他:住宅區,,,1100808,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830910.0,134.73,3,2,2,有,有,7000000.0,51956.0,坡道平面,0.0,0.0,,RPWOMLRLQHGGFKD17DA,80.2,9.13,0.0,有
15579,20211201,台南市,永康區,房地(土地+建物),,66.61,都市：其他:住宅區,,,1100816,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,700808.0,162.07,5,2,4,有,無,12800000.0,78978.0,,0.0,0.0,其他增建；未登記建物；,RPWOMLNJRHGGFKD66DA,156.47,5.6,0.0,無
15580,20211201,台南市,永康區,房地(土地+建物)+車位,,13.98,都市：其他:住宅區,,,1100829,土地2建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820910.0,74.34,1,1,2,有,無,2600000.0,34974.0,坡道機械,0.0,0.0,,RPUOMLRJRHGGFKD86DA,54.41,1.91,0.0,有
15581,20211201,台南市,永康區,房地(土地+建物),,80.4,都市：其他:住宅區,,,1100821,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,810929.0,165.89,4,2,3,有,無,7800000.0,47019.0,,0.0,0.0,頂樓加蓋；,RPRPMLSJRHGGFKD76DA,144.12,21.77,0.0,無
15582,20211201,台南市,永康區,土地,,5015.14,都市：其他:公園用地,,,1100813,土地10建物0車位0,,,其他,,,,0.0,0,0,0,無,無,375000000.0,74774.0,,0.0,0.0,交易價格包含其他賣賣登記案件標的之價格未登記建物；包含公共設施保留地用地；,RPVPMLSJRHGGFKD17DA,0.0,0.0,0.0,無
15583,20211201,台南市,永康區,房地(土地+建物),,93.22,都市：其他:住宅區,,,1100818,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,951123.0,186.62,4,2,3,有,無,14700000.0,78770.0,,0.0,0.0,,RPXNMLTJRHGGFKD27DA,156.19,30.43,0.0,無
15584,20211201,台南市,永康區,房地(土地+建物),,17.81,都市：其他:住宅區,,,1100816,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811130.0,101.62,3,2,2,有,有,5100000.0,50187.0,,0.0,0.0,,RPTOMLTJRHGGFKD96DA,60.19,12.84,0.0,有
15585,20211201,台南市,永康區,房地(土地+建物),,12.07,都市：其他:住宅區,,,1100810,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830922.0,112.58,3,2,2,有,有,6000000.0,53295.0,,0.0,0.0,,RPXOMLTJRHGGFKD37DA,75.34,7.06,0.0,有
15586,20211201,台南市,永康區,房地(土地+建物)+車位,,24.35,都市：其他:住宅區,,,1100816,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820812.0,114.58,3,2,2,有,有,5300000.0,46256.0,坡道平面,0.0,0.0,,RPQPMLTJRHGGFKD76DA,68.15,2.58,0.0,有
15587,20211201,台南市,永康區,土地,,74.0,都市：其他:道路用地,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2832720.0,38280.0,,0.0,0.0,包含公共設施保留地用地；,RPRNMLKKRHGGFKD48DA,0.0,0.0,0.0,無
15588,20211201,台南市,永康區,土地,,45.07,都市：其他:農業區,,,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,846415.0,18780.0,,0.0,0.0,政府機關標讓售；,RPPOMLKKRHGGFKD38DA,0.0,0.0,0.0,無
15589,20211201,台南市,安南區,土地,,81.27,都市：其他:農業區,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000.0,3691.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLRJRHGGFBD78EA,0.0,0.0,0.0,無
15590,20211201,台南市,安南區,房地(土地+建物),,146.97,都市：其他:住宅區,,,1100827,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030715.0,212.07,4,2,4,有,無,12680000.0,59792.0,,0.0,0.0,,RPPNMLTJRHGGFBD28EA,193.59,18.48,0.0,無
15591,20211201,台南市,新營區,房地(土地+建物),,16.55,都市：其他:商業區,,,1100730,土地1建物1車位0,四層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710227.0,94.13,3,1,1,有,無,1500000.0,15935.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKRHGGFDD67EA,94.13,0.0,0.0,無
15592,20211201,台南市,南區,土地,,106.0,都市：其他:住宅區,,,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000.0,9434.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJRHGGFCD38EA,0.0,0.0,0.0,無
15593,20211201,台南市,麻豆區,土地,,152.81,都市：其他:計畫道路用地,,,1100830,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,341571.0,2235.0,,0.0,0.0,包含公共設施保留地用地；,RPRNMLSJRHGGFFD78EA,0.0,0.0,0.0,無
15594,20211201,台南市,永康區,土地,,90.22,都市：其他:住宅區,,,1100714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2680000.0,29705.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQOMLKKRHGGFKD58EA,0.0,0.0,0.0,無
15595,20211201,台南市,永康區,房地(土地+建物),,54.0,都市：其他:住宅區,,,1100831,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,770304.0,68.25,3,2,2,有,無,5000000.0,73260.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLKRHGGFKD58EA,57.44,10.81,0.0,無
15596,20211201,台南市,歸仁區,房地(土地+建物),,78.81,都市：其他:住宅區,,,1100806,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,700307.0,103.8,4,2,2,有,無,2300000.0,22158.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPXPMLRLNHGGFID96EA,103.8,0.0,0.0,無
15597,20211201,台南市,麻豆區,土地,,2749.0,,特定農業區,農牧用地,1100709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500000.0,3820.0,,0.0,0.0,,RPWNMLKKRHGGFFD58EA,0.0,0.0,0.0,無
15598,20211201,台南市,佳里區,房地(土地+建物),,115.93,都市：其他:住宅區,,,1100813,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1091207.0,208.62,4,1,5,有,無,13980000.0,67012.0,,0.0,0.0,,RPXNMLKKRHGGFGD78EA,193.17,15.45,0.0,無
15599,20211201,台南市,善化區,土地,,1681.29,都市：其他:農業區,,,1100722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000000.0,11896.0,,0.0,0.0,,RPPOMLKKRHGGFHD18EA,0.0,0.0,0.0,無
15600,20211201,台南市,新營區,房地(土地+建物)+車位,,24.54,都市：其他:商業區,,,1100905,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090324.0,104.73,3,2,2,有,有,6000000.0,57290.0,一樓平面,0.0,0.0,,RPQNMLKKRHGGFDD77EA,63.26,2.2,0.0,有
15601,20211201,台南市,新營區,房地(土地+建物),,28.73,都市：其他:住宅區,,,1100826,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681124.0,83.62,3,1,1,有,無,1800000.0,21526.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKKRHGGFDD08EA,83.62,0.0,0.0,無
15602,20211201,台南市,新營區,土地,,13.0,都市：其他:住宅區,,,1100831,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,326170.0,25090.0,,0.0,0.0,政府機關標讓售；,RPUNMLLKRHGGFDD28EA,0.0,0.0,0.0,無
15603,20211201,台南市,新營區,土地,,1944.0,,特定農業區,農牧用地,1100811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7056702.0,3630.0,,0.0,0.0,,RPRNMLNKRHGGFDD18EA,0.0,0.0,0.0,無
15604,20211201,台南市,安南區,土地,,148.61,都市：其他:主要計畫道路用地,,,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000.0,6056.0,,0.0,0.0,,RPTNMLTJRHGGFBD68EA,0.0,0.0,0.0,無
15605,20211201,台南市,永康區,建物,,0.0,,,,1100901,土地0建物2車位0,全,一層,透天厝,幼稚園,鋼骨造，ＲＣ造,920512.0,1023.77,12,1,8,有,無,450000.0,440.0,,0.0,0.0,含地政士服務費；親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPROMLKKRHGGFKD58DA,1023.77,0.0,0.0,無
15606,20211201,台南市,永康區,土地,,58.62,都市：其他:道路用地,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2117318.0,36119.0,,0.0,0.0,包含公共設施保留地用地；,RPSNMLKKRHGGFKD58DA,0.0,0.0,0.0,無
15607,20211201,台南市,永康區,土地,,815.25,都市：其他:道路用地,,,1100901,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27221796.0,33391.0,,0.0,0.0,包含公共設施保留地用地；,RPUNMLKKRHGGFKD78DA,0.0,0.0,0.0,無
15608,20211201,台南市,永康區,房地(土地+建物),,104.03,都市：其他:住宅區,,,1100710,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,960308.0,200.67,5,2,3,有,無,14800000.0,73753.0,,0.0,0.0,陽台外推；其他增建；,RPVNMLKKRHGGFKD88DA,174.57,26.1,0.0,無
15609,20211201,台南市,永康區,土地,,61.0,都市：其他:道路用地,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2203320.0,36120.0,,0.0,0.0,包含公共設施保留地用地；,RPPNMLKKRHGGFKD28DA,0.0,0.0,0.0,無
15610,20211201,台南市,永康區,土地,,420.61,都市：其他:道路用地,,,1100901,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16405136.0,39003.0,,0.0,0.0,包含公共設施保留地用地；,RPQNMLKKRHGGFKD38DA,0.0,0.0,0.0,無
15611,20211201,台南市,永康區,房地(土地+建物),,20.92,都市：其他:住宅區,,,1100718,土地2建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841111.0,121.46,4,2,2,有,有,6350000.0,52281.0,,0.0,0.0,,RPROMLTJRHGGFKD76DA,84.05,8.86,0.0,有
15612,20211201,台南市,永康區,房地(土地+建物),,128.0,都市：其他:住宅區,,,1100627,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,800125.0,243.14,4,3,5,有,無,12000000.0,49354.0,,0.0,0.0,頂樓加蓋；其他增建；,RPOPMLTJRHGGFKD56DA,234.98,8.16,0.0,無
15613,20211201,台南市,永康區,房地(土地+建物),,10.24,都市：其他:住宅區,,,1100810,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710810.0,62.61,2,1,1,有,無,1550000.0,24756.0,,0.0,0.0,,RPUOMLTJRHGGFKD07DA,48.47,3.96,0.0,無
15614,20211201,台南市,永康區,房地(土地+建物)+車位,,29.11,都市：其他:住宅區,,,1100808,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1090819.0,96.55,2,1,1,有,有,6500000.0,67323.0,一樓平面,18.29,0.0,,RPVOMLKMQHGGFKD09DA,48.17,8.27,0.0,有
15615,20211201,台南市,永康區,房地(土地+建物),,89.18,都市：其他:住宅區,,,1100809,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700123.0,106.1,4,2,2,有,無,6800000.0,64090.0,,0.0,0.0,頂樓加蓋；其他增建；,RPTNMLTJRHGGFKD86DA,106.1,0.0,0.0,無
15616,20211201,台南市,永康區,房地(土地+建物),,77.76,都市：其他:住宅區,,,1100701,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1100224.0,188.49,5,2,3,有,無,13000000.0,68969.0,,0.0,0.0,,RPWOMLKKRHGGFKD09DA,161.0,27.49,0.0,無
15617,20211201,台南市,永康區,房地(土地+建物),,86.22,都市：其他:住宅區,,,1100701,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1100224.0,189.29,5,2,4,有,無,13300000.0,70263.0,,0.0,0.0,,RPXOMLKKRHGGFKD56DA,156.61,32.68,0.0,無
15618,20211201,台南市,永康區,土地,,23.09,都市：其他:計畫道路用地,,,1100826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000.0,4331.0,,0.0,0.0,包含公共設施保留地用地；,RPTNMLRLQHGGFKD76DA,0.0,0.0,0.0,無
15619,20211201,台南市,永康區,房地(土地+建物),,33.01,都市：其他:住宅區,,,1100814,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1091203.0,95.15,3,2,2,有,有,6500000.0,68313.0,,0.0,0.0,,RPROMLRLQHGGFKD66DA,67.22,5.06,0.0,有
15620,20211201,台南市,永康區,房地(土地+建物),,72.0,都市：其他:住宅區,,,1100727,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,701103.0,96.85,8,0,8,有,無,7800000.0,80537.0,,0.0,0.0,頂樓加蓋；,RPUOMLLMQHGGFKD09DA,91.96,4.89,0.0,無
15621,20211201,台南市,永康區,房地(土地+建物),,5.06,都市：其他:住宅區,,,1100815,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1070402.0,13.61,1,1,1,有,有,1300000.0,95518.0,,0.0,0.0,,RPWPMLNKQHGGFKD76DA,8.06,1.36,0.0,有
15622,20211201,台南市,永康區,房地(土地+建物),,9.17,都市：其他:住宅區,,,1100815,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840407.0,115.64,3,2,2,有,有,5860000.0,50675.0,,0.0,0.0,,RPPNMLPKQHGGFKD68DA,67.8,15.03,0.0,有
15623,20211201,台南市,仁德區,房地(土地+建物),,19.26,都市：其他:住宅區,,,1100821,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860317.0,96.85,3,2,2,有,有,3500000.0,36138.0,,0.0,0.0,夾層；,RPQNMLLKRHGGFID28DA,59.3,7.27,0.0,有
15624,20211201,台南市,仁德區,房地(土地+建物),,119.62,都市：其他:住宅區,,,1100822,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,950929.0,166.93,5,2,3,有,無,9000000.0,53915.0,,0.0,0.0,,RPSQMLKKRHGGFID68DA,154.71,12.22,0.0,無
15625,20211201,台南市,仁德區,房地(土地+建物),,62.04,都市：其他:商業區,,,1100619,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,580500.0,195.48,5,2,3,有,無,20000000.0,102312.0,,0.0,0.0,,RPVPMLTJRHGGFID07DA,195.48,0.0,0.0,無
15626,20211201,台南市,歸仁區,土地,,93.88,都市：其他:道路用地,,,1100827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,210000.0,2237.0,,0.0,0.0,,RPQOMLTJRHGGFID09DA,0.0,0.0,0.0,無
15627,20211201,台南市,關廟區,房地(土地+建物),,224.0,,鄉村區,乙種建築用地,1100816,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,730419.0,167.35,4,1,2,有,無,2219400.0,13262.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPROMLTJRHGGFID56DA,162.57,4.78,0.0,無
15628,20211201,台南市,仁德區,土地,,1.14,都市：其他:道路用地,,,1100610,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4494.0,3942.0,,0.0,0.0,包含公共設施保留地用地；,RPSOMLTJRHGGFID66DA,0.0,0.0,0.0,無
15629,20211201,台南市,歸仁區,土地,,200.85,,鄉村區,乙種建築用地,1100618,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6682500.0,33271.0,,0.0,0.0,,RPUQMLRJRHGGFID86DA,0.0,0.0,0.0,無
15630,20211201,台南市,仁德區,土地,,71.86,都市：其他:第三種住宅區。,,,1100619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1590000.0,22126.0,,0.0,0.0,,RPVOMLSJRHGGFID86DA,0.0,0.0,0.0,
15631,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.15,都市：其他:商業區,,,1090826,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,139.31,3,2,2,有,有,7180000.0,52355.0,坡道平面,17.45,800000.0,,RPQQMLMJRHGGFID58DA,68.77,12.0,0.0,有
15632,20211201,台南市,仁德區,土地,,232.17,都市：其他:計畫道路用地,,,1100831,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2386500.0,10279.0,,0.0,0.0,包含公共設施保留地用地；,RPOPMLRJRHGGFID78DA,0.0,0.0,0.0,無
15633,20211201,台南市,關廟區,土地,,207.0,都市：其他:計畫道路用地,,,1100830,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000.0,2899.0,,0.0,0.0,包含公共設施保留地用地；,RPPPMLRJRHGGFID88DA,0.0,0.0,0.0,無
15634,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.03,都市：其他:商業區,,,1090515,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,139.1,3,2,2,有,有,8270000.0,60419.0,坡道平面,17.45,920000.0,,RPSQMLMJRHGGFID78DA,68.92,11.64,0.0,有
15635,20211201,台南市,仁德區,房地(土地+建物)+車位,,12.9,都市：其他:商業區,,,1090522,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,137.39,3,2,2,有,有,7080000.0,53193.0,坡道平面,17.45,700000.0,,RPTQMLMJRHGGFID88DA,67.78,11.63,0.0,有
15636,20211201,台南市,仁德區,房地(土地+建物)+車位,,12.9,都市：其他:商業區,,,1080401,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,137.57999999999998,3,2,2,有,有,7120000.0,52610.0,坡道平面,17.45,800000.0,,RPUQMLMJRHGGFID98DA,67.5,12.1,0.0,有
15637,20211201,台南市,仁德區,土地,,324.51,都市：其他:計畫道路用地,,,1100802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000.0,6163.0,,0.0,0.0,包含公共設施保留地用地；,RPPNMLOJRHGGFID38DA,0.0,0.0,0.0,無
15638,20211201,台南市,歸仁區,房地(土地+建物)+車位,,36.83,都市：其他:住宅區,,,1090823,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100507.0,113.22,3,2,2,有,有,5280000.0,46635.0,一樓平面,0.0,0.0,,RPROMLMJRHGGFID48DA,63.46,12.44,0.0,有
15639,20211201,台南市,歸仁區,房地(土地+建物)+車位,,35.85,都市：其他:住宅區,,,1090306,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100507.0,111.84,3,2,2,有,有,5250000.0,46942.0,一樓平面,0.0,0.0,,RPXNMLMJRHGGFID98DA,64.5,10.69,0.0,有
15640,20211201,台南市,關廟區,土地,,26.0,都市：其他:住宅區,,,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000.0,55769.0,,0.0,0.0,畸零地或有合併使用效益；,RPWNMLLJRHGGFID78DA,0.0,0.0,0.0,無
15641,20211201,台南市,新市區,土地,,892.5,,特定農業區,農牧用地,1100902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3480750.0,3900.0,,0.0,0.0,,RPOOMLTJRHGGFHD78DA,0.0,0.0,0.0,無
15642,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.15,都市：其他:商業區,,,1070409,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,139.41,3,2,2,有,有,7100000.0,51410.0,坡道平面,17.45,830000.0,,RPWSMLPLQHGGFID17DA,68.77,12.1,0.0,有
15643,20211201,台南市,仁德區,土地,,377.95,都市：其他:住宅區,,,1100809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12570000.0,33258.0,,0.0,0.0,,RPPPMLKLQHGGFID28DA,0.0,0.0,0.0,無
15644,20211201,台南市,仁德區,房地(土地+建物)+車位,,10.12,都市：其他:商業區,,,1091208,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,105.28,2,2,1,有,有,6190000.0,61369.0,坡道平面,17.45,800000.0,,RPUPMLMKNHGGFID58DA,49.88,8.11,0.0,有
15645,20211201,台南市,仁德區,房地(土地+建物)+車位,,10.12,都市：其他:商業區,,,1090826,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,105.13,2,2,1,有,有,5820000.0,58394.0,坡道平面,17.45,700000.0,,RPSOMLOJQHGGFID68DA,47.58,10.26,0.0,有
15646,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.15,都市：其他:商業區,,,1080506,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,139.41,3,2,2,有,有,7630000.0,55182.0,坡道平面,17.45,900000.0,,RPOOMLPJQHGGFID38DA,68.77,12.1,0.0,有
