Unnamed: 0,匯入時間,統計時間,工廠名稱,地址,中行業別,細行業別,耗用原料,主要產品,lat,lng
60066,20211201,202110,俞興服裝機械有限公司一廠,臺南市南區喜東里明興路６１９巷６號,機械設備業,紡織、成衣及皮革生產用機械設備製造業,,整燙設備,22.940672052645105,120.18245092142
60067,20211201,202110,岏興工業有限公司明興廠,臺南市南區喜東里明興路６１９巷２３４號,汽車及零件業,汽車零件製造業,,汽車零件配備,22.9403325340617,120.186636666401
60068,20211201,202110,正統意麵坊工廠,臺南市南區喜東里明興路３２１巷１６之２號,食品及飼品業,麵條及粉條類食品製造業,,意麵,22.9504911895428,120.188822708898
60069,20211201,202110,奇美食品股份有限公司仁德廠,臺南市仁德區仁愛里機場路１０００號、１００６號、１００８號,食品及飼品業,膳食及菜餚製造業,,冷凍調理食品,22.9485183348444,120.217219460876
60070,20211201,202110,緯華航太工業股份有限公司仁德廠,臺南市仁德區仁愛里機場路１０５０號,其他運輸工具零件業,未分類其他運輸工具及其零件製造業,,航空器及其零件（直昇機）,22.9492604766824,120.21695299685
60071,20211201,202110,亞洲航空股份有限公司台南修護基地,臺南市仁德區仁愛里機場路１０５０號,機械維修及安裝業,產業用機械設備維修及安裝業,,航空器型別、Ｃ－１３０Ｈ、Ｂ７３７、ＭＯ－８２、ＵＨ－１Ｈ、ＴＨ－６７、ＯＨ－５８Ｄ,22.9492604766824,120.21695299685
60072,20211201,202110,宏明文教藝術股份有限公司,臺南市仁德區仁愛里大同路８５８號Ａ棟,其他運輸工具零件業,機車零件製造業,,機車零組件代加工,22.9471767869353,120.218076056113
60073,20211201,202110,首銳銲材工業股份有限公司,臺南市仁德區成功里文華路二段３５８巷６８號,基本金屬業,未分類其他基本金屬製造業,,銲條、包藥銲線,22.9410169999868,120.232073836936
60074,20211201,202110,台灣糖業股份有限公司善化企業工會仁德冰品製造廠,臺南市仁德區成功里文華路２９０號,食品及飼品業,未分類其他食品製造業,,其他食品、冰品,22.9389908899023,120.229243061784
60075,20211201,202110,鑫昶機械工業股份有限公司仁德廠,臺南市仁德區田厝里田厝二街１７０巷８２號,機械設備業,其他通用機械設備製造業,,磨皮機,22.9404534528266,120.241109852179
60076,20211201,202110,廈興國際股份有限公司,臺南市仁德區田厝里田厝二街１７２、１７４號,家具業,金屬家具製造業,鐵材、鋁材,金屬家具．籬笆,22.9388661323078,120.239735963407
60077,20211201,202110,中鋼焊材廠股份有限公司仁德廠,臺南市仁德區田厝里文華路二段３５８巷８８號,基本金屬業,未分類其他基本金屬製造業,,焊線生產,22.941000340953803,120.2343075776
60078,20211201,202110,新岱興有限公司,臺南市仁德區上崙里德崙路７７巷１２０弄１號１樓,機械設備業,污染防治設備製造業,,廢水處理及偵測檢驗設備,22.9451308684095,120.256372701071
60079,20211201,202110,吉成企業社,臺南市仁德區後壁里德善路２５２號１樓,食品及飼品業,磨粉製品製造業,,麵團,22.9471959938477,120.257760038523
60080,20211201,202110,鉅全工業股份有限公司,臺南市仁德區後壁里中正路二段７０號,汽車及零件業,汽車零件製造業,,工作母機、各種活塞、壓鑄產品,22.9450345840245,120.250781662417
60081,20211201,202110,精奕興業股份有限公司仁德廠,臺南市仁德區新田里新田一街６１巷７５號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,22.951438174851305,120.257092074197
60082,20211201,202110,恒晟玻璃行仁德廠,臺南市仁德區上崙里上崙一街１６２號,金屬製品業,金屬建築組件製造業,,玻璃,22.9387825980575,120.257396902815
60083,20211201,202110,金華成金屬工程有限公司,臺南市仁德區新田里新田一街２３１號１樓,金屬製品業,未分類其他金屬製品製造業,,金屬結構及建築組件,22.9502636002003,120.262956664029
60084,20211201,202110,東明企業社,臺南市仁德區新田里崑崙路１３８９號,基本金屬業,鋁鑄造業,,鋁合金製品,22.9483951435328,120.269340306341
60085,20211201,202110,福星加工廠,臺南市仁德區新田里新田路９９號,金屬製品業,金屬模具製造業,,模具,22.9517278874708,120.263760299701
60086,20211201,202110,新富企業社二廠,臺南市仁德區上崙里德崙路５３９巷６３號,機械設備業,其他通用機械設備製造業,,機械焊接、安裝,22.9402359731519,120.264601006454
60087,20211201,202110,寰駿企業有限公司,臺南市歸仁區崙頂里凱旋路二段２１１巷３８號,其他運輸工具零件業,機車零件製造業,,機車零件製造,22.951861690784103,120.28803041632798
60088,20211201,202110,國鵬工業股份有限公司,臺南市歸仁區崙頂里凱旋路二段２１１巷３７號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽,22.9520447978188,120.288869893448
60089,20211201,202110,聯楹實業股份有限公司,臺南市歸仁區崙頂里凱旋路二段２１１巷３６號,基本金屬業,鋁材軋延、擠型及伸線業,鋁錠,鋁擠型材,22.9524579910569,120.288379111734
60090,20211201,202110,全久榮企業股份有限公司,臺南市歸仁區崙頂里凱旋路二段２１１巷３５號,飲料業,非酒精飲料製造業,,茶葉飲料、酒類、未分類其他食品,22.9524603839081,120.288852314778
60091,20211201,202110,復興加工所,臺南市歸仁區崙頂里凱旋路一段６０１巷３５５弄８９號,金屬製品業,螺絲、螺帽及鉚釘製造業,,Ｕ型螺絲,22.949615512354693,120.297271001513
60092,20211201,202110,天成包裝機械企業有限公司,臺南市歸仁區看東里成功路一段２７巷６０弄３６０號,機械設備業,其他通用機械設備製造業,,包裝機械,22.948949737400497,120.308106168084
60093,20211201,202110,祐昕工業股份有限公司,臺南市關廟區五甲里大順路１５７號,塑膠製品業,其他塑膠製品製造業,塑膠粒、耐燃防火粒、色母、ＤＣＰ、鋅氧粉,發泡板,22.9474083601406,120.329906562045
60094,20211201,202110,毅豪紙業股份有限公司,臺南市關廟區五甲里大順路１５８號,紙漿、紙及紙製品業,未分類其他紙製品製造業,,糙紙,22.9475423284651,120.329725514514
60095,20211201,202110,永福億有限公司,臺南市關廟區五甲里大順路１５２號,機械設備業,未分類其他專用機械設備製造業,,機械設備、塑膠滾筒,22.9480658945517,120.32918791305
60096,20211201,202110,台灣愛佳科技股份有限公司,臺南市關廟區五甲里大順路１５６號,金屬製品業,金屬表面處理業,,金屬表面處理,22.9479763007796,120.329847406364
60097,20211201,202110,合正企業有限公司五甲廠,臺南市關廟區五甲里五甲路２１１巷５８號,金屬製品業,螺絲、螺帽及鉚釘製造業,,其他金屬製品、華司五金類,22.946149411812502,120.326785842272
60098,20211201,202110,金龍泉企業有限公司,臺南市關廟區五甲里大順路１３５號,金屬製品業,金屬表面處理業,,螺絲電鍍，金屬表面處理,22.9487058963847,120.330068959015
60099,20211201,202110,承輝汽缸有限公司五甲廠,臺南市關廟區五甲里大順路７６號,其他運輸工具零件業,機車零件製造業,,機車汽缸體,22.9490644489035,120.328776772264
60100,20211201,202110,億豪精機股份有限公司,臺南市關廟區五甲里大順路６２號,機械設備業,其他通用機械設備製造業,,佛具（金屬類），給水零件，抽水機，流體量,22.9492713424668,120.328458557605
60101,20211201,202110,宗鉦企業股份有限公司關廟廠,臺南市關廟區五甲里大順路６９號、五福路５０號,金屬製品業,螺絲、螺帽及鉚釘製造業,盤元,黑鐵螺帽，白鐵螺帽，壁虎螺絲組,22.9495083773626,120.329074713313
60102,20211201,202110,新大禾國際企業有限公司,臺南市關廟區五甲里大順路６８號,塑膠製品業,其他塑膠製品製造業,,醫藥急救箱，記事本封套,22.9495083773626,120.329074713313
60103,20211201,202110,臺南市關廟區農會食品加工廠,臺南市關廟區五甲里南雄路一段５５１號Ｂ棟,食品及飼品業,蔬果加工及保藏業,,真空綠竹筍,22.946333904355,120.332493521929
60104,20211201,202110,佳冠材料實業有限公司工廠,臺南市關廟區五甲里五福路５９號,汽車及零件業,汽車零件製造業,,汽車零件,22.9496259697101,120.329847960659
60105,20211201,202110,順天混凝土有限公司,臺南市關廟區五甲里五福路５１號,非金屬礦物製品業,預拌混凝土製造業,,預拌混凝土,22.9495763068284,120.330276657284
60106,20211201,202110,連翔工業股份有限公司,臺南市關廟區五甲里南雄路一段５３１巷７號及南雄路一段５３９號,機械設備業,其他金屬加工用機械設備製造業,,螺帽成型機、攻牙機,22.945134421993604,120.332584526745
60107,20211201,202110,騰威家具有限公司,臺南市關廟區五甲里南雄路一段５１１巷２２號Ｂ棟,家具業,金屬家具製造業,,鋼管，鐵管，不銹鋼架之加工，泡棉貼合加工,22.944492395155105,120.332334649905
60108,20211201,202110,寬仕工業股份有限公司,臺南市關廟區五甲里大順路６０號,金屬製品業,未分類其他金屬製品製造業,,機械五金扣件,22.949855238708896,120.327774578494
60109,20211201,202110,盛建企業股份有限公司,臺南市關廟區五甲里南雄路一段６５０號,非金屬礦物製品業,黏土建築材料製造業,,紅磚,22.947718243295107,120.332854626553
60110,20211201,202110,易來旺企業股份有限公司二廠,臺南市關廟區五甲里五甲路５１號,塑膠製品業,其他塑膠製品製造業,再生粒,合成纖維棉（聚酯棉）,22.949753263414607,120.327236640195
60111,20211201,202110,豐益鋼鐵企業有限公司工廠,臺南市關廟區五甲里南雄路一段５１１巷１１號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲,22.9442584311827,120.332380649692
60112,20211201,202110,晨安電解科技有限公司二廠,臺南市關廟區五甲里五福路２８號,金屬製品業,金屬表面處理業,,金屬加工,22.95019696188789,120.330319041752
60113,20211201,202110,世寶企業社,臺南市關廟區五甲里南雄路一段５１１巷１６號,塑膠製品業,塑膠外殼及配件製造業,,ＰＶＣ套管,22.9445033830567,120.332735633375
60114,20211201,202110,昱森企業有限公司,臺南市關廟區五甲里南雄路一段５８２號,木竹製品製造業,合板及組合木材製造業,,木材加工製品，三合板加工製品,22.9459953508754,120.333308576618
60115,20211201,202110,雅正企業股份有限公司,臺南市關廟區五甲里南雄路一段５２９號,塑膠製品業,其他塑膠製品製造業,,塑膠原料染色、色母、塑膠粒,22.9451464133932,120.333095493198
60116,20211201,202110,圓周力冷氣股份有限公司,臺南市關廟區五甲里南雄路一段５２１巷２號,電力設備業,家用空調器具製造業,,冷氣機,22.9449563703844,120.333020565355
60117,20211201,202110,光易工程有限公司關廟廠,臺南市關廟區五甲里南雄路一段５２１巷５號,金屬製品業,未分類其他金屬製品製造業,,五金零件、機械零件,22.9447664385458,120.332950609926
60118,20211201,202110,圓安生技股份有限公司,臺南市關廟區五甲里五福路２１號,化學製品業,清潔用品及化粧品製造業,,胺基酸潔顏乳、胺基酸潔顏慕斯,22.9501281301715,120.330720824369
60119,20211201,202110,鑫曜工業股份有限公司關廟廠,臺南市關廟區五甲里五甲路３９號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,22.950390329857804,120.328445624669
60120,20211201,202110,柏華有限公司,臺南市關廟區五甲里南雄路一段５１１巷７號,家具業,金屬家具製造業,,椅，傢俱之加工,22.944186414211803,120.332627592066
60121,20211201,202110,衍鋐機械股份有限公司,臺南市關廟區五甲里五甲路２４０號,機械設備業,橡膠及塑膠加工用機械設備製造業,,其他專用機械設備,22.9499332502421,120.326962628621
60122,20211201,202110,精法精密工業股份有限公司,臺南市關廟區五甲里南雄路一段５２３號,金屬製品業,螺絲、螺帽及鉚釘製造業,,其他金屬製品,22.944965323716502,120.333152640985
60123,20211201,202110,晨安電解科技有限公司工廠,臺南市關廟區五甲里五福路１８號,金屬製品業,金屬表面處理業,,金屬加工,22.9503396826201,120.330435740174
60124,20211201,202110,正章興業股份有限公司,臺南市關廟區五甲里五福路１６號,食品及飼品業,未分類其他食品製造業,,啤酒酵母,22.950417312173,120.330556659434
60125,20211201,202110,冠昱塑膠科技股份有限公司,臺南市關廟區五甲里南雄路一段７５１號,塑膠製品業,其他塑膠製品製造業,,塑膠容器（瓶桶軟管）,22.9500423510152,120.331515552794
60126,20211201,202110,劦鎰螺絲有限公司,臺南市關廟區五甲里南雄路一段７８６號,金屬製品業,金屬表面處理業,,金屬表面處理,22.9503153054581,120.331850617859
60127,20211201,202110,巧味食品有限公司,臺南市關廟區五甲里五甲路１５０巷７號,食品及飼品業,麵條及粉條類食品製造業,,麵條,22.9509670205472,120.327957961761
60128,20211201,202110,品美內衣有限公司,臺南市關廟區五甲里五甲路３３號,成衣及服飾品業,成衣製造業,,針織女內衣褲製造,22.951197239113498,120.329246486319
60129,20211201,202110,鑫上源企業有限公司,臺南市關廟區五甲里南雄路一段７９０巷６號,金屬製品業,金屬表面處理業,,鐵管塗裝、噴漆,22.9508402717038,120.332265575228
60130,20211201,202110,南泰家具工業有限公司,臺南市關廟區五甲里南雄路一段７９０巷２號,家具業,金屬家具製造業,,藤家具，鐵製家具，沙發家具,22.9508402717038,120.332265575228
60131,20211201,202110,達陣商行關廟廠,臺南市關廟區五甲里南雄路一段７２０巷３６號,食品及飼品業,麵條及粉條類食品製造業,,其他食品、麵條,22.949035967206697,120.33416901117
60132,20211201,202110,振安工業社工廠,臺南市關廟區五甲里３鄰旺萊路１２巷２１號,金屬製品業,其他金屬加工處理業,,金屬加工處理,22.9509570233358,120.33249902498
60133,20211201,202110,合勝企業,臺南市關廟區五甲里旺萊路３號,電力設備業,其他家用電器製造業,,家用電器（太陽能熱水器）,22.9518292865268,120.331281623102
60134,20211201,202110,冠昌塑膠企業股份有限公司第二廠,臺南市關廟區五甲里旺萊路６號,塑膠製品業,其他塑膠製品製造業,,塑膠瓶、桶、軟管,22.951750310478893,120.331719636173
60135,20211201,202110,品元國際股份有限公司台南廠,臺南市關廟區五甲里南雄路一段５０２號,食品及飼品業,水產加工及保藏業,,冷凍水產品加工,22.9433463947698,120.334559560027
60136,20211201,202110,日昇風管企業社關廟廠,臺南市關廟區深坑里南雄路一段４９５巷２６號,金屬製品業,未分類其他金屬製品製造業,,風管,22.940356042754,120.332659045741
60137,20211201,202110,力匯興業有限公司,臺南市關廟區深坑里南雄路一段３７６號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽、套管,22.9405516550756,120.333350058603
60138,20211201,202110,安進捲門股份有限公司關廟廠,臺南市關廟區深坑里南雄路一段４９５巷８８號,金屬製品業,金屬建築組件製造業,,各種捲門，捲窗,22.939613404416,120.331419251655
60139,20211201,202110,衛全建材股份有限公司一廠,臺南市關廟區深坑里南雄路一段４９５巷３３號,家具業,其他非金屬家具製造業,,淋浴門,22.9395012114204,120.33175384183998
60140,20211201,202110,運通工業股份有限公司,臺南市關廟區東勢里東榮街２９１號,金屬製品業,螺絲、螺帽及鉚釘製造業,,特殊螺帽、汽車扣件,22.9512391513518,120.341253623572
60141,20211201,202110,傑俐實業股份有限公司,臺南市關廟區東勢里東榮街２８７號,紡織業,人造纖維加工絲業,聚脂原絲、尼龍原絲,聚酯加工紗，尼龍加工紗,22.9517641535899,120.34172654136002
60142,20211201,202110,富琮實業股份有限公司,臺南市南區省躬里明興路９７９號１樓,金屬製品業,金屬模具製造業,模具鋼材,模具,22.9319924182547,120.182920501336
60143,20211201,202110,六合電線電纜股份有限公司,臺南市南區省躬里萬年路６８號,電力設備業,電線及電纜製造業,,電線,22.9336741092833,120.183535255559
60144,20211201,202110,笙宇實業社,臺南市南區省躬里省躬橫街４２號１樓,印刷及儲存媒體複製業,印刷業,,印刷、吊卡、布標、貼標、印標、標纖,22.9316082547063,120.178123408817
60145,20211201,202110,錦慶鋁業股份有限公司,臺南市南區松安里省躬三街３０１號,金屬製品業,金屬建築組件製造業,,鋁門窗，鋁擠型，鋁合金錠,22.9256815093751,120.179454991714
60146,20211201,202110,勤輝科技股份有限公司台南廠,臺南市南區興農里明興路１１８１巷２２７號,塑膠製品業,其他塑膠製品製造業,,塑膠製品，金屬手工具及模具,22.9326706081275,120.194089455594
60147,20211201,202110,軒興實業有限公司台南廠,臺南市南區興農里明興路１１８１巷１０９號,金屬製品業,未分類其他金屬製品製造業,,鋁鍋鼎,22.929819519466506,120.192936517313
60148,20211201,202110,興迅廣告有限公司,臺南市南區省躬里萬年路５７６號,金屬製品業,未分類其他金屬製品製造業,,金屬結構及附屬建築組件、廣告招牌製作架設,22.938212465843897,120.194024968817
60149,20211201,202110,新楷金屬股份有限公司台南廠,臺南市南區省躬里萬年路４３２號,金屬製品業,未分類其他金屬製品製造業,,家庭五金零件（熱水瓶外殼、鐵鍋、燈具）,22.9371634093412,120.191446521983
60150,20211201,202110,璟旺食品股份有限公司,臺南市仁德區保安里文賢路一段５０８之６２號,食品及飼品業,碾榖業,,大麥汁（半成品），咖啡汁（半成品），茶萃取液（半成品）,22.9314650291451,120.228617045002
60151,20211201,202110,史百固企業有限公司,臺南市仁德區保安里２鄰文賢路一段５０６號,其他運輸工具零件業,機車零件製造業,,機車及其零件,22.932448122754305,120.229336252038
60152,20211201,202110,東夏企業社,臺南市仁德區保安里文賢路一段５０８－１８號,食品及飼品業,未分類其他食品製造業,,雪綿冰,22.932961927889,120.229649325868
60153,20211201,202110,東騏實業有限公司,臺南市仁德區保安里文賢路一段５０８之１２號,金屬製品業,未分類其他金屬製品製造業,,餐具,22.9326613897507,120.230298488931
60154,20211201,202110,長璟企業有限公司,臺南市仁德區保安里文賢路一段５０８之２０號,塑膠製品業,塑膠膜袋製造業,塑膠粒,塑膠袋,22.9326613897507,120.230298488931
60155,20211201,202110,加倉企業有限公司,臺南市仁德區保安里文賢路一段５０８之２２號,飲料業,非酒精飲料製造業,,大麥汁（半成品）、咖啡汁（半成品）、調味、茶萃取液（半成品）,22.9326613897507,120.230298488931
60156,20211201,202110,廣吉食品股份有限公司台南廠,臺南市仁德區保安里文賢路一段５０８之３５號,食品及飼品業,未分類其他食品製造業,,其他食品（三合一咖啡、奶茶、有機穀粉類）,22.9326613897507,120.230298488931
60157,20211201,202110,恆碩科技股份有限公司錫粉廠,臺南市仁德區保安里文賢路一段５０８之３７號,金屬製品業,未分類其他金屬製品製造業,,錫球,22.9326613897507,120.230298488931
60158,20211201,202110,恆碩科技股份有限公司,臺南市仁德區保安里文賢路一段５０８之５１號,金屬製品業,未分類其他金屬製品製造業,,錫球,22.9326613897507,120.230298488931
60159,20211201,202110,加倉企業有限公司二廠,臺南市仁德區保安里文賢路一段５０８之５８號,食品及飼品業,未分類其他食品製造業,,大麥汁（半成品）、咖啡汁（半成品）、調味、茶萃取液（半成品,22.932661299450803,120.230298489442
60160,20211201,202110,川岳生物科技股份有限公司,臺南市仁德區保安里文賢路一段５１０號,食品及飼品業,未分類其他食品製造業,,其他食品、養生燕麥、奶粉,22.933008499838,120.23037042839898
60161,20211201,202110,米里企業有限公司,臺南市仁德區保安里保安路一段８９號,電力設備業,配線器材製造業,,電子材料,22.930570263961503,120.229927645455
60162,20211201,202110,祥曉企業股份有限公司,臺南市仁德區保安里保安路一段９０號,基本金屬業,鋼鐵軋延及擠型業,,磨光盤元,22.9306367465937,120.230117966591
60163,20211201,202110,友鋮股份有限公司仁德廠,臺南市仁德區保安里保安路一段６０號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽,22.928497288880703,120.227011783626
60164,20211201,202110,麗僑紙器股份有限公司二廠,臺南市仁德區保安里保安路一段１１０之１號,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙容器（瓦楞紙箱）,22.9296049531845,120.229429748663
60165,20211201,202110,山海冷凍廠股份有限公司,臺南市仁德區保安里保安路一段１０８號,其他製造業,其他未分類製造業,,冰塊（工業用），食品，青果，蔬菜等之冷凍,22.9308857421172,120.230739250433
60166,20211201,202110,怡慶國際有限公司,臺南市仁德區保安里保安路一段１１０號,化學製品業,未分類其他化學製品製造業,,樟腦丸,22.9309017132551,120.230773965431
60167,20211201,202110,麗僑紙器股份有限公司,臺南市仁德區保安里保安路一段１１２號１樓,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙容器（瓦楞紙箱）,22.9309221937162,120.230807485048
60168,20211201,202110,霖保企業股份有限公司,臺南市仁德區保安里保安路一段１１２號２樓,電子零組件業,未分類其他電子零組件製造業,,電子零件組,22.9309221937162,120.230807485048
60169,20211201,202110,法成有限公司仁德廠,臺南市仁德區成功里文華路二段５７號,塑膠製品業,其他塑膠製品製造業,,塑膠容器,22.9376401587505,120.222911660244
60170,20211201,202110,英飛凌股份有限公司仁德廠,臺南市仁德區成功里文華路二段６１巷５號,金屬製品業,金屬模具製造業,,模具,22.93824310378369,120.223409167285
60171,20211201,202110,允大鋁業股份有限公司,臺南市仁德區保安里保安路一段３９號,基本金屬業,鋁材軋延、擠型及伸線業,,鋁擠型，鋁管，鋁條,22.92674691223389,120.22640928055
60172,20211201,202110,玖成企業股份有限公司,臺南市仁德區保安里保安路一段３５號,塑膠製品業,塑膠皮、板及管材製造業,壓克力板、白鐵板加工品、合成樹脂,壓克力板,22.92674691223389,120.22640928055
60173,20211201,202110,藝展實業有限公司,臺南市仁德區保安里保安路一段３７號,塑膠製品業,塑膠皮、板及管材製造業,,壓克力板,22.92674691223389,120.22640928055
60174,20211201,202110,米里光電企業有限公司,臺南市仁德區保安里保安路一段８７號,電力設備業,照明器具製造業,,照明器具,22.9267620532765,120.226736860258
60175,20211201,202110,仁德體育用品廠股份有限公司,臺南市仁德區保安里保安路一段７９號,其他製造業,體育用品製造業,,網球,22.9266172971328,120.226662419314
60176,20211201,202110,德化橡膠廠有限公司仁德廠,臺南市仁德區保安里保安路一段８１號,其他製造業,體育用品製造業,,網球、棒球、籃球,22.9266172068328,120.226662419826
60177,20211201,202110,冠特興業股份有限公司,臺南市仁德區保安里保安路一段７９之２號,紡織業,人造纖維梭織布業,,胚布代工、１０１年５月停產,22.9266172068328,120.226662419826
60178,20211201,202110,天龍食品有限公司,臺南市仁德區三甲里三甲子８０號,食品及飼品業,未分類其他食品製造業,,蒟蒻、海參,22.932389472753503,120.232757475716
60179,20211201,202110,翔偉工作所,臺南市仁德區保安里保安路一段８２巷１２號,金屬製品業,金屬模具製造業,,壓鑄模具,22.926359049144807,120.227426454088
60180,20211201,202110,豐年豐和企業股份有限公司三甲子廠,臺南市仁德區三甲里三甲子５８、６２、５９之３號,食品及飼品業,澱粉及其製品製造業,,果糖,22.936538254969506,120.232070141548
60181,20211201,202110,國樺實業塑膠廠,臺南市仁德區保安里保安路一段８２巷１４號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,22.9263167329456,120.227545144697
60182,20211201,202110,台衛化學工業股份有限公司,臺南市仁德區保安里保安路一段７２巷２號,化學製品業,農藥及環境用藥製造業,,殺鼠劑（餅）,22.9261789745174,120.22707153884
60183,20211201,202110,亞典塑膠股份有限公司,臺南市仁德區保安里保安路一段８２巷７號,塑膠製品業,其他塑膠製品製造業,,塑膠製品,22.9263045365292,120.227822476056
60184,20211201,202110,融揚鋼模工業有限公司,臺南市仁德區保安里保安路一段７２巷５號,塑膠製品業,其他塑膠製品製造業,,塑膠製品、汽車窗簾,22.926155920721804,120.227437160071
60185,20211201,202110,豐名有限公司,臺南市仁德區保安里二仁路一段１７４號,金屬製品業,其他金屬加工處理業,,金屬加工處理,22.9266608183968,120.222242931119
60186,20211201,202110,台衛科技股份有限公司,臺南市仁德區保安里保安路一段７２巷８號,成衣及服飾品業,成衣製造業,,無塵無菌衣物洗滌、成衣,22.9258738844036,120.227915387679
60187,20211201,202110,廷鑫興業股份有限公司台南廠,臺南市仁德區保安里保安路一段６８號Ａ棟,基本金屬業,鋁鑄造業,,鋁合金棒,22.925633711443,120.226344921792
60188,20211201,202110,廷鑫金屬股份有限公司,臺南市仁德區保安里保安路一段６８號Ｂ棟,基本金屬業,鋁材軋延、擠型及伸線業,,鋁合金棒,22.925633621143103,120.226344922305
60189,20211201,202110,英利五金實業股份有限公司,臺南市仁德區保安里保安路一段７０號,基本金屬業,鋁材軋延、擠型及伸線業,,鋁擠型,22.925633621143103,120.226344922305
60190,20211201,202110,豐年豐和企業股份有限公司仁德廠,臺南市仁德區三甲里三甲子６１號,食品及飼品業,動物飼品製造業,,果糖,22.9321505588918,120.233791288415
60191,20211201,202110,億亨利實業有限公司,臺南市仁德區保安里保安路一段１９巷７號,塑膠製品業,塑膠皮、板及管材製造業,,壓克力板,22.9253899071472,120.224514770414
60192,20211201,202110,越美工業有限公司,臺南市仁德區保安里保安路一段１９巷５號,其他製造業,玩具及遊戲機製造業,,塑膠玩具,22.9252482541753,120.224632174073
60193,20211201,202110,連鋐企業有限公司,臺南市仁德區保安里保安路一段７２巷１６號,基本金屬業,鍊鋁業,,鋁條，鋁棒，鋁管,22.925391554219107,120.228096039661
60194,20211201,202110,堃翔科技股份有限公司,臺南市仁德區保安里保安路一段７２巷１７號Ａ棟,機械設備業,紡織、成衣及皮革生產用機械設備製造業,,紡織機械,22.925390229737395,120.228288004148
60195,20211201,202110,金昇鋼鐵企業股份有限公司分廠,臺南市仁德區保安里保安路一段２１之１號,金屬製品業,未分類其他金屬製品製造業,,鐵線、洋釘,22.9250782640443,120.225400869809
60196,20211201,202110,金昇鋼鐵企業股份有限公司,臺南市仁德區保安里保安路一段２１號,金屬製品業,金屬彈簧及線製品製造業,,鐵線洋釘,22.9250782640443,120.225400869809
60197,20211201,202110,怡欣玩具工業股份有限公司,臺南市仁德區保安里保安路一段１９巷３號,其他製造業,玩具及遊戲機製造業,,其他未列名玩具及其零附件,22.9251359942717,120.224758769203
60198,20211201,202110,維新鋁業股份有限公司,臺南市仁德區二行里二仁路一段４９１巷３１號,基本金屬業,鋁材軋延、擠型及伸線業,,鋁線、鋁管、鋁擠型,22.9268035793827,120.220418556625
60199,20211201,202110,政樋實業有限公司,臺南市仁德區三甲里６之１號,電子零組件業,未分類其他電子零組件製造業,,電子零件,22.9343592166556,120.237606852046
60200,20211201,202110,茂林電器股份有限公司仁德廠,臺南市仁德區三甲里三甲子６之１１號,電力設備業,發電、輸電及配電機械製造業,,汽油發電機、輸電、配電機械、其他電動機,22.9368250542312,120.238705887352
60201,20211201,202110,展鈿工業股份有限公司,臺南市仁德區上崙里中正路一段４４５巷８５號,機械設備業,其他金屬加工用機械設備製造業,,攻牙機,22.934092111325494,120.245528046847
60202,20211201,202110,大安橡膠實業股份有限公司,臺南市仁德區上崙里中正路一段３８５巷６之２號,橡膠製品業,其他橡膠製品製造業,,橡膠製品,22.933826344011607,120.2460968479
60203,20211201,202110,達裕實業社,臺南市仁德區三甲里三甲子５８之３號,電子零組件業,印刷電路板製造業,,沖床加工,22.9289173823913,120.244668069166
60204,20211201,202110,豐年豐和企業股份有限公司三甲廠,臺南市仁德區三甲里三甲子６０號,食品及飼品業,磨粉製品製造業,,果糖,22.9289173823913,120.244668069166
60205,20211201,202110,綠世界環保材料科技股份有限公司,臺南市仁德區上崙里中正路一段５３４號,其他製造業,其他未分類製造業,,未分類其他製品,22.9334150366533,120.246729044048
60206,20211201,202110,今源實業股份有限公司,臺南市仁德區田厝里田厝三街１１９號,金屬製品業,金屬模具製造業,,模具,22.9367768957933,120.245679502866
60207,20211201,202110,奇美實業股份有限公司,臺南市仁德區文賢里三甲子５９之１號Ａ棟、５９之４號,化學材料業,塑膠原料製造業,,ＡＢＳ、聚苯乙烯、壓克力粒、壓克力板,22.9271328977208,120.243034556925
60208,20211201,202110,陸裕興業股份有限公司,臺南市仁德區三甲里三甲子５９號,電子零組件業,印刷電路板製造業,,印刷電路板,22.9270225595369,120.243434883088
60209,20211201,202110,恒耀國際股份有限公司保安廠,臺南市仁德區上崙里中正路一段６１６號,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽,22.935747327576298,120.247519032878
60210,20211201,202110,樺祥纖織股份有限公司,臺南市仁德區上崙里中正路一段６１８號,紡織業,不織布業,,其他紡織、不織布、繩、纜、網、氈、毯,22.9360953852492,120.247601834828
60211,20211201,202110,忠進車體股份有限公司,臺南市仁德區上崙里崑崙路１１５號,汽車及零件業,車體製造業,,車體車箱打造,22.9316368582921,120.248418706967
60212,20211201,202110,聚安堂藥廠股份有限公司,臺南市仁德區上崙里崑崙路１１７號,藥品及醫用化學品業,中藥製造業,,中藥,22.9316137398902,120.248513891541
